
Á¶°Çº°ºÐ¼®
[°Ë»öÁ¶°Ç]
,ºÐ·ù: Áö»ó
,¿ä¼Ò : ±â¿Â
,°Ë»ö±¸ºÐ : ¿ù
,Áö¿ª/ÁöÁ¡¸í : ¼­±ÍÆ÷
,±â°£ : 2011 ~ 2021³â 01 ~ 12¿ù


	
		ÁöÁ¡¹øÈ£,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡É),Æò±ÕÃÖ°í±â¿Â(¡É),ÃÖ°í±â¿Â(¡É),	ÃÖ°í±â¿ÂÀÏÀÚ,Æò±ÕÃÖÀú±â¿Â(¡É),ÃÖÀú±â¿Â(¡É),ÃÖÀú±â¿ÂÀÏÀÚ
		189,¼­±ÍÆ÷,2011-01,4.0,7.3,10.7,2011-01-02,1.0,-3.7,2011-01-15
		189,¼­±ÍÆ÷,2011-02,9.0,12.7,18.2,2011-02-25,5.7,-1.9,2011-02-12
		189,¼­±ÍÆ÷,2011-03,9.3,13.1,18.9,2011-03-20,5.8,1.8,2011-03-04
		189,¼­±ÍÆ÷,2011-04,14.2,18.1,24.5,2011-04-27,10.6,6.8,2011-04-01
		189,¼­±ÍÆ÷,2011-05,18.7,21.9,26.4,2011-05-20,16.2,12.5,2011-05-04
		189,¼­±ÍÆ÷,2011-06,21.7,24.1,27.3,2011-06-24,19.8,16.2,2011-06-02
		189,¼­±ÍÆ÷,2011-07,26.7,29.2,35.5,2011-07-19,24.8,19.9,2011-07-06
		189,¼­±ÍÆ÷,2011-08,26.3,29.0,33.3,2011-08-04,24.7,21.5,2011-08-19
		189,¼­±ÍÆ÷,2011-09,25.1,28.3,32.2,2011-09-17,22.2,16.8,2011-09-23
		189,¼­±ÍÆ÷,2011-10,19.9,23.5,28.2,2011-10-10,16.9,10.4,2011-10-26
		189,¼­±ÍÆ÷,2011-11,17.2,20.7,26.5,2011-11-02,14.4,6.4,2011-11-24
		189,¼­±ÍÆ÷,2011-12,8.3,12.0,18.3,2011-12-06,5.2,1.1,2011-12-24
		189,¼­±ÍÆ÷,2012-01,6.8,10.2,15.3,2012-01-19,4.0,0.1,2012-01-04
		189,¼­±ÍÆ÷,2012-02,6.6,9.7,16.5,2012-02-23,3.6,-1.5,2012-02-02
		189,¼­±ÍÆ÷,2012-03,10.8,14.1,19.4,2012-03-29,7.6,1.0,2012-03-12
		189,¼­±ÍÆ÷,2012-04,15.5,19.0,24.5,2012-04-11,12.0,5.9,2012-04-01
		189,¼­±ÍÆ÷,2012-05,19.9,23.7,28.3,2012-05-07,16.8,14.2,2012-05-18
		189,¼­±ÍÆ÷,2012-06,22.4,25.4,28.7,2012-06-21,20.2,17.9,2012-06-03
		189,¼­±ÍÆ÷,2012-07,26.1,28.6,32.6,2012-07-31,24.1,20.8,2012-07-03
		189,¼­±ÍÆ÷,2012-08,27.9,30.6,33.9,2012-08-06,25.7,21.5,2012-08-31
		189,¼­±ÍÆ÷,2012-09,23.0,26.6,29.3,2012-09-02,20.3,16.4,2012-09-20
		189,¼­±ÍÆ÷,2012-10,19.7,23.7,27.8,2012-10-14,16.3,10.8,2012-10-31
		189,¼­±ÍÆ÷,2012-11,13.2,16.7,20.5,2012-11-09,10.0,5.6,2012-11-27
		189,¼­±ÍÆ÷,2012-12,7.9,11.5,17.9,2012-12-14,4.8,-0.8,2012-12-23
		189,¼­±ÍÆ÷,2013-01,7.0,10.5,16.5,2013-01-31,3.7,0.1,2013-01-18
		189,¼­±ÍÆ÷,2013-02,8.5,11.9,18.9,2013-02-04,5.0,-1.1,2013-02-08
		189,¼­±ÍÆ÷,2013-03,12.2,16.2,21.3,2013-03-09,7.9,3.6,2013-03-21
		189,¼­±ÍÆ÷,2013-04,14.3,18.4,22.5,2013-04-28,10.5,5.8,2013-04-07
